61	0	0	0	1	0	0	0	1	1	5	0	1
55	0	0	0	0	0	0	0	0	1	1	0	1
59	0	0	0	0	0	0	0	0	0	3	0	0
61	0	0	0	0	0	0	0	0	0	4	0	0
59	0	0	0	0	0	0	0	0	1	3	1	0
48	0	0	0	0	0	0	0	0	0	2	0	0
69	0	0	0	0	0	0	0	0	0	1	0	0
54	0	0	0	0	0	0	0	0	0	2	0	0
56	0	0	0	0	1	0	0	0	1	1	0	0
53	0	0	0	0	0	0	0	0	1	2	0	0
41	0	0	0	0	0	0	0	0	1	4	0	0
57	0	0	0	0	0	0	0	0	0	3	0	0
44	0	0	0	0	0	0	1	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	2	0	0
46	0	0	0	0	0	0	0	0	0	1	0	0
54	0	0	0	0	0	0	0	0	0	3	0	0
54	0	0	0	0	0	0	0	0	1	2	0	0
52	0	0	0	0	0	0	0	0	0	5	0	0
55	0	0	0	0	0	0	0	0	0	9	0	0
67	0	0	0	0	0	0	0	0	0	4	0	0
57	0	0	0	0	0	0	0	0	0	5	0	0
59	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	0	0	0	0	0	6	0	0
58	0	0	0	0	0	0	0	0	0	7	0	0
96	12	8	1	7	3	1	0	0	0	0	0	40
52	21	28	2	8	3	5	0	0	0	0	0	8
37	31	51	0	0	0	5	3	0	0	0	0	3
71	45	42	0	0	0	9	1	2	0	0	0	2
70	44	32	0	0	1	7	0	2	0	0	0	0
62	34	22	0	0	1	10	0	2	0	0	0	1
68	45	32	0	0	1	11	1	2	0	0	0	2
68	48	43	0	0	0	7	0	1	1	0	0	0
60	50	42	0	0	1	5	1	3	0	0	0	0
63	40	35	0	0	0	8	0	2	0	0	0	4
60	45	46	0	0	0	7	2	2	0	0	0	0
68	43	29	0	1	1	10	0	2	0	0	0	0
56	37	38	1	0	1	5	0	2	0	0	0	0
74	58	35	0	0	0	4	1	2	0	0	0	0
63	56	27	0	0	0	10	1	2	0	0	0	0
65	39	33	0	0	1	7	0	3	0	0	0	0
62	31	31	0	0	0	13	0	4	0	0	0	2
67	48	40	0	0	1	11	0	2	0	0	0	2
78	37	36	0	0	0	8	0	4	0	0	0	1
49	34	40	0	0	0	5	1	0	0	0	0	1
60	43	32	0	0	1	11	0	1	0	0	0	1
47	44	32	1	1	0	11	1	4	0	0	0	0
75	60	44	0	0	0	5	1	3	0	0	0	0
61	57	35	0	0	1	12	0	5	0	0	0	0
69	49	30	0	0	1	9	1	0	0	0	0	0
67	54	35	1	0	0	13	1	5	0	0	0	0
60	43	38	0	0	0	6	0	1	0	0	0	0
59	54	36	0	0	3	13	0	4	0	0	0	2
52	39	28	0	0	0	5	0	1	0	0	0	0
66	49	37	0	0	0	13	0	0	0	0	0	0
70	46	27	0	1	1	7	0	2	0	0	0	1
65	52	40	0	1	1	6	1	1	0	0	0	1
71	45	39	0	0	1	7	0	2	0	0	0	0
51	50	36	0	0	0	10	0	2	0	0	0	2
76	36	39	0	1	0	6	1	2	0	0	0	0
73	34	31	0	0	2	8	0	0	0	0	0	1
78	33	35	0	1	2	6	0	2	0	0	0	1
67	45	30	0	0	1	10	0	1	0	0	0	0
77	38	44	0	0	1	6	0	3	0	0	0	0
50	35	33	1	0	0	10	0	0	0	0	0	4
78	47	41	0	0	1	9	1	2	0	0	0	1
70	29	35	0	0	0	11	1	2	0	0	0	0
72	38	37	0	0	0	7	0	0	0	0	0	2
56	55	43	0	0	0	13	0	1	0	0	0	0
73	38	35	0	1	0	7	0	0	0	0	0	3
58	43	43	0	0	1	6	0	3	0	0	0	0
77	53	28	0	0	1	10	1	1	0	0	0	1
71	50	34	0	0	0	7	0	1	0	0	0	0
65	30	37	0	0	0	8	1	2	0	0	0	1
67	32	42	0	0	0	16	0	1	0	0	0	1
74	39	25	0	0	0	15	0	1	0	0	0	0
76	43	41	0	0	0	7	0	2	0	0	0	0
52	53	37	0	0	0	3	0	1	0	0	0	0
79	44	37	0	0	1	10	0	3	0	0	0	0
54	45	30	1	0	0	8	0	2	0	0	0	0
70	44	29	0	0	0	8	1	4	0	0	0	2
63	36	41	0	0	0	7	0	3	0	0	0	2
64	45	31	0	0	1	5	1	2	0	0	0	0
54	35	38	0	0	1	8	0	2	0	0	0	0
74	49	35	0	0	0	13	1	0	0	0	0	3
61	45	37	0	0	1	9	0	2	0	0	0	1
73	44	31	0	0	0	15	0	2	0	0	0	4
69	44	33	0	0	1	10	0	0	0	0	0	2
72	53	28	0	0	0	13	0	0	0	0	0	1
67	44	28	0	0	0	12	0	2	0	0	0	1
65	54	35	0	0	0	4	0	0	0	0	0	0
53	53	45	1	0	0	8	0	0	0	0	0	2
68	44	31	0	0	0	8	1	1	0	0	0	1
68	47	46	0	0	2	12	0	4	0	0	0	0
52	37	37	0	0	0	7	0	1	0	0	0	2
64	49	32	0	0	0	7	1	2	0	0	0	1
73	39	37	0	0	1	6	0	3	0	0	0	1
51	45	34	0	0	0	6	0	3	0	0	0	0
64	48	43	0	1	2	17	0	2	0	0	0	1
74	41	41	0	0	3	7	2	3	0	0	0	0
66	50	28	1	0	0	10	1	0	0	0	0	1
71	46	35	0	0	0	8	0	3	0	0	0	1
57	53	32	0	0	2	9	0	4	0	0	0	3
70	50	43	0	0	0	8	0	3	0	0	0	1
67	41	40	0	0	0	14	1	2	0	0	0	1
71	39	31	0	0	0	7	1	3	0	0	0	0
58	41	37	0	0	0	8	0	2	0	0	0	1
70	53	38	0	0	0	6	2	1	0	0	0	0
56	54	32	0	0	0	7	1	1	0	0	0	0
56	49	29	0	0	2	11	1	3	0	0	0	2
72	46	30	0	0	0	4	1	2	0	0	0	3
52	47	34	0	0	1	12	0	3	0	0	0	0
62	57	24	0	0	0	5	1	3	0	0	0	2
78	34	31	0	0	0	13	0	3	0	0	0	2
74	49	29	0	0	0	8	0	2	0	0	0	3
86	48	32	0	0	0	5	0	1	0	0	0	0
73	49	34	1	0	3	6	0	4	0	0	0	3
75	48	37	0	0	0	8	0	5	0	0	0	0
75	53	30	0	0	1	7	0	1	0	0	0	1
69	40	28	0	0	1	15	2	1	0	0	0	1
69	56	42	0	0	1	9	2	3	0	0	0	0
63	30	33	0	0	1	4	1	1	0	1	0	2
60	30	31	1	2	1	5	0	0	0	0	0	0
53	33	36	3	1	3	5	0	0	0	0	0	3
60	44	38	0	0	0	6	0	0	0	0	0	3
68	40	43	3	3	4	2	0	0	0	0	0	3
72	28	36	1	2	1	2	0	0	0	0	0	0
55	38	32	0	3	0	6	0	0	0	0	0	1
67	42	36	2	0	2	5	0	0	0	1	0	2
57	26	31	4	2	3	2	1	0	0	0	0	1
73	46	33	4	3	0	5	0	0	0	0	0	2
77	43	30	1	2	0	2	0	0	0	0	0	3
72	33	43	2	3	2	3	0	0	0	0	0	2
46	11	102	6	0	3	1	0	0	0	0	0	3
45	1	123	4	2	1	1	0	1	0	1	0	0
42	1	105	1	0	2	1	1	0	0	3	0	0
49	0	124	1	1	1	1	1	0	0	2	0	0
54	1	130	2	1	5	0	0	0	0	1	0	1
60	2	99	3	1	1	1	0	0	0	3	1	0
41	2	112	4	1	0	0	1	0	1	2	0	0
52	0	103	0	1	1	2	0	0	0	1	0	1
44	0	105	0	2	0	0	0	0	1	0	0	0
46	2	102	2	0	2	0	1	0	2	2	0	0
46	1	120	1	2	0	5	0	0	0	0	0	0
30	1	115	1	3	0	1	0	0	0	2	0	0
47	2	107	4	1	2	1	0	0	0	0	0	0
50	2	130	2	0	3	0	0	0	0	0	0	0
42	5	100	2	2	1	2	0	0	0	3	0	0
41	2	99	3	0	0	0	0	1	0	4	0	0
52	3	114	3	2	2	1	0	3	0	1	0	0
47	0	96	2	2	2	2	0	1	0	1	0	0
36	3	107	3	2	0	1	0	0	2	2	0	0
33	0	110	1	1	0	0	0	0	1	0	0	0
52	1	113	1	0	1	1	0	0	2	2	1	0
46	1	112	1	0	2	0	0	0	3	2	0	0
43	0	126	0	1	0	1	0	0	1	4	0	0
44	2	122	2	1	0	1	0	0	0	1	0	0
40	1	110	1	0	1	1	0	0	0	1	0	1
41	0	122	2	0	1	1	0	0	3	3	0	1
61	2	99	2	4	3	3	0	0	4	3	0	2
36	1	116	2	2	1	3	0	0	1	0	0	1
43	0	92	2	0	0	1	0	0	1	1	0	1
53	0	126	1	1	0	1	0	0	0	2	0	1
38	4	107	4	1	0	1	0	0	1	4	0	0
54	0	100	3	2	3	0	0	0	0	2	1	0
48	0	120	2	0	1	2	0	0	1	0	0	0
46	1	125	0	0	0	0	1	0	0	1	0	0
44	2	94	2	0	2	2	0	0	3	2	0	1
42	0	108	0	3	1	1	0	0	1	0	0	2
43	3	109	2	1	2	2	0	0	1	5	0	1
53	1	98	3	3	1	0	0	0	2	3	0	0
38	2	135	4	0	0	1	0	0	3	0	0	0
33	4	85	0	0	1	1	0	0	1	0	0	0
56	2	121	0	1	1	1	0	0	0	1	0	0
34	0	106	1	0	1	1	0	0	2	2	0	1
47	2	132	1	1	3	0	1	0	0	2	0	0
49	1	113	1	1	0	1	0	0	1	0	0	0
52	1	101	3	1	3	3	0	1	1	3	0	0
37	0	118	2	0	0	1	0	1	0	2	0	0
43	1	119	4	1	1	1	2	0	0	2	1	0
50	1	95	2	2	0	4	0	0	2	2	0	0
47	1	115	0	1	1	1	0	0	2	0	0	0
38	0	122	2	0	1	1	0	0	0	0	0	0
42	2	101	3	2	3	0	0	0	0	2	0	0
40	1	85	2	3	2	0	0	0	0	3	0	1
40	3	130	1	0	0	0	1	0	0	3	0	0
37	1	98	4	3	1	0	0	0	0	3	0	0
37	2	129	3	5	4	2	0	0	0	4	0	0
40	1	104	2	3	1	2	0	0	0	0	1	1
49	1	121	4	0	2	4	0	0	0	2	1	0
52	1	99	8	2	1	0	0	0	0	1	0	2
48	0	121	3	3	0	3	1	1	0	2	0	0
51	2	90	5	0	1	5	0	0	0	0	1	0
41	2	101	6	1	2	1	0	0	0	3	0	0
51	2	99	0	2	3	0	0	0	0	3	0	0
47	0	87	0	2	0	1	0	0	0	4	0	0
39	1	120	3	0	4	1	0	0	0	2	0	0
40	0	124	1	1	0	0	1	0	0	4	0	0
36	2	132	2	2	0	0	0	0	0	0	0	0
75	12	35	23	6	14	3	3	1	0	0	0	8
73	14	26	14	14	9	2	0	0	1	0	0	5
76	13	19	20	13	19	5	4	1	0	0	0	3
50	1	8	5	5	5	1	0	0	0	0	0	4
36	13	14	19	12	8	1	0	0	0	0	0	14
74	12	16	15	10	8	3	0	0	0	0	0	4
54	11	19	16	6	7	2	0	0	0	0	0	1
60	6	19	21	8	16	1	0	1	0	0	0	3
70	17	21	15	9	15	0	1	0	0	0	0	2
63	11	21	22	2	6	1	0	0	0	0	0	0
50	10	13	16	9	8	6	1	0	0	0	0	1
74	11	10	13	1	3	6	0	0	0	0	0	0
46	11	10	4	9	3	7	0	1	0	0	0	3
57	10	14	9	7	4	11	2	2	0	0	0	2
44	5	17	7	4	5	9	0	0	0	0	0	3
44	10	18	16	7	5	5	1	0	0	0	0	3
46	8	14	6	8	3	11	0	0	0	0	0	1
50	10	9	17	11	2	4	0	1	0	0	0	2
79	12	27	14	6	12	5	3	0	0	0	0	10
81	4	21	15	14	3	2	0	0	0	0	0	9
62	45	20	10	9	15	1	3	0	0	0	0	4
75	20	21	9	10	9	4	1	0	0	1	0	1
69	14	11	16	9	9	2	0	3	0	0	0	1
81	25	17	10	13	6	5	1	0	0	0	0	1
82	16	26	11	12	11	3	0	1	0	0	0	1
54	11	17	11	4	13	3	1	0	0	1	0	2
85	17	15	10	13	14	2	0	0	0	0	0	1
60	15	19	12	14	10	2	1	0	0	0	0	0
79	9	21	14	13	15	2	2	0	1	1	0	0
75	12	21	16	15	16	5	4	0	1	0	0	3
57	22	25	17	12	7	5	3	2	1	0	0	3
61	13	27	27	15	7	3	2	0	0	0	0	2
65	9	25	19	19	10	1	0	0	0	0	0	3
67	8	15	20	10	14	7	0	0	0	0	0	5
89	14	15	6	9	18	4	0	0	0	0	0	1
76	9	14	14	6	18	11	1	0	0	0	0	3
83	14	15	12	8	9	8	0	0	0	0	0	0
66	10	18	16	10	14	10	2	0	0	0	0	0
69	13	14	5	3	18	8	1	0	0	0	0	2
70	12	13	8	8	16	14	1	1	0	0	0	0
73	10	18	9	7	8	5	0	0	0	0	0	3
73	5	17	12	10	7	8	1	0	0	0	0	5
48	1	7	5	5	0	2	3	10	6	1	0	11
80	8	23	33	34	0	0	1	0	4	0	0	0
94	9	9	38	32	0	0	0	0	2	1	0	0
74	9	5	34	19	0	0	0	1	2	0	0	0
64	4	10	28	33	0	0	0	0	11	0	0	0
76	8	7	43	33	0	0	1	0	10	0	0	0
85	6	13	38	35	0	0	0	1	8	1	0	0
76	5	7	32	37	0	0	0	0	8	1	0	0
68	6	8	29	32	0	0	0	0	6	1	0	0
69	3	7	29	25	1	0	0	0	1	2	0	0
55	8	7	33	23	0	0	0	0	2	0	0	0
74	8	8	34	48	0	0	0	1	5	1	0	0
64	3	17	41	34	0	0	0	0	6	0	0	0
79	7	12	32	26	0	0	1	0	5	0	0	0
75	11	8	35	28	1	0	0	0	7	3	0	0
71	8	5	37	37	0	0	0	2	4	0	0	0
69	11	9	33	22	0	0	0	0	5	4	0	0
67	5	14	23	28	0	0	1	0	5	1	0	0
64	8	8	26	30	0	0	0	1	10	0	0	0
70	11	10	49	29	0	0	0	0	7	2	0	0
79	4	9	30	39	0	0	0	0	1	1	0	0
60	8	15	24	32	0	0	0	0	5	1	0	0
86	10	13	28	28	0	0	0	0	6	3	0	0
74	6	13	31	34	0	0	0	0	5	2	0	0
82	7	5	31	28	1	0	0	0	7	0	0	0
82	7	10	42	29	0	0	0	1	5	0	0	0
77	7	11	42	24	0	0	0	1	8	4	0	0
70	11	11	40	33	0	1	0	1	7	2	0	0
72	5	11	42	35	0	1	0	1	3	2	0	0
84	16	11	26	39	0	0	0	1	3	1	0	0
73	8	11	33	32	0	0	0	0	8	0	0	1
65	11	6	39	37	1	0	0	0	5	1	0	0
76	7	16	34	38	0	0	0	1	3	0	0	0
72	10	10	36	27	0	0	0	1	5	3	0	0
66	9	10	36	27	1	0	0	1	7	1	0	0
60	7	2	38	35	0	0	0	0	1	2	0	0
76	13	10	28	25	1	0	0	0	5	0	0	0
72	8	8	25	25	0	0	0	1	5	3	0	0
51	9	9	25	32	0	0	1	1	3	1	0	0
89	16	5	42	33	0	0	0	0	7	4	0	0
65	6	7	33	27	0	0	0	0	2	1	0	0
68	9	8	31	32	0	0	0	0	5	3	0	0
74	5	3	37	35	0	0	0	0	4	1	0	0
63	9	9	42	28	0	0	0	1	3	1	0	0
84	12	13	35	25	0	0	0	2	3	1	0	0
87	14	11	33	26	0	0	0	1	2	3	0	0
59	4	8	30	29	0	0	0	0	8	5	0	0
75	10	7	36	39	0	0	0	0	2	2	0	0
79	10	12	26	23	0	0	1	1	6	0	0	0
77	10	6	32	31	0	0	0	1	3	1	0	0
73	8	11	36	42	0	0	0	0	5	1	0	0
73	15	11	33	22	0	0	0	1	4	2	0	0
74	3	10	31	33	0	0	0	2	2	2	0	0
71	4	9	21	25	0	0	0	0	4	1	0	0
70	11	11	33	22	0	0	0	0	1	2	0	0
71	16	9	35	35	1	0	0	0	7	3	0	0
73	5	6	33	29	0	1	0	0	2	1	0	1
83	6	10	34	29	1	0	0	0	5	1	0	0
74	13	13	40	26	0	0	0	0	1	1	0	0
71	10	5	36	27	0	0	0	2	3	3	0	0
65	6	3	38	39	0	0	1	1	9	1	0	0
77	10	12	22	25	0	0	0	1	6	3	0	0
78	10	10	36	22	0	0	0	1	6	1	0	0
69	6	7	31	29	0	0	0	0	4	3	0	0
66	7	8	29	25	0	0	1	1	1	4	0	0
64	10	10	38	26	0	1	1	1	7	1	0	0
76	5	9	42	26	0	0	0	1	5	3	0	0
78	10	10	31	24	0	0	0	2	5	2	0	0
79	12	15	29	28	0	0	0	0	1	1	0	0
63	13	8	23	30	0	0	0	0	3	1	0	0
67	8	18	38	29	1	0	0	0	2	4	0	0
72	10	5	27	27	0	0	0	1	4	4	0	0
66	9	15	37	29	0	0	0	0	5	2	0	0
85	8	7	36	31	0	0	0	0	1	0	0	0
63	6	14	39	28	0	0	0	1	4	1	0	0
86	3	8	32	28	0	0	0	1	5	3	0	0
92	8	8	32	26	0	0	1	1	7	4	0	0
73	9	10	30	32	0	0	0	1	2	3	0	0
76	2	12	34	21	0	0	0	0	1	5	0	0
75	10	10	49	22	0	0	1	0	6	3	0	0
71	8	12	46	27	0	0	1	0	5	3	0	0
61	6	10	36	31	0	0	0	1	7	7	0	0
93	12	16	35	26	0	0	0	0	2	3	0	0
81	11	4	29	25	0	0	0	0	4	3	0	0
