3446603	874230	1359725	520011	1316524	317855	247943	205600	154109	108606	69449	63747	1315598
3395947	1065561	1072983	917782	1468116	404214	264054	217674	162444	120454	78205	44477	788089
8589593	163415	116127	341067	135395	52410	44556	41722	68749	95366	29985	25591	296024
9612440	0	1125	43572	3700	8030	14744	27202	66802	97797	24490	20870	79228
9608734	1	1470	44067	3923	8418	15463	27868	66959	97373	24744	21291	79690
9611299	0	1200	43718	3764	8362	14925	27270	66459	98370	24298	21062	79274
9610719	0	1312	43759	3947	8085	15109	27601	66497	98271	24303	21185	79213
9609527	0	1434	43944	4056	8889	15231	27402	66004	98431	24532	21211	79340
9614435	0	1241	43188	3600	7688	14555	27175	65615	98773	24143	20953	78635
9605105	0	1468	44637	4140	8770	16025	28265	68068	97242	24503	21456	80321
9611515	0	1322	43642	4210	8309	15035	26834	66313	98139	24596	20987	79099
9605848	1	1444	44463	4039	8656	15998	28358	67667	97100	24877	21426	80124
9605082	1	1490	44548	4482	9028	16181	28231	67079	97473	25001	21271	80133
6257554	687716	1216127	169028	126352	196606	196763	171607	189835	347386	180545	114945	145557
2866697	1386988	2451264	292168	245807	385437	378955	316282	316296	616247	338146	204201	201538
2300805	1168283	2173371	648206	1027791	1649405	236527	237066	171225	123188	70034	45356	148745
4611721	285975	657329	1728810	2240332	312838	17881	31447	27374	25810	16188	6947	37349
3301911	916812	828425	1236643	1369766	1664097	92887	170912	142268	132371	84505	29389	30018
3334556	598307	2131149	359605	903594	246579	172303	148451	115469	88707	74065	90407	1736808
3537577	1066438	1103797	759159	1525897	401739	269577	227069	172035	123399	76225	42662	694428
6698433	479323	406549	677120	522917	166739	116263	93030	94106	95889	47204	33649	568779
9609664	12	1431	43897	3984	8093	15138	27774	67113	97694	24423	21456	79325
9605791	12	1633	44442	3786	8480	15631	28569	68457	96813	24498	21615	80273
9607482	18	1558	44223	4123	8511	15358	27951	67655	96982	24758	21705	79677
